,author_id,title,country,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
46,5fa466525e693f06a006e096,Great service from the team at First…,GB,"Great service from the team at First Choice Shipping, particularly Kreindy who responds to all my emails promptly and deals with all my requests efficiently. We are confident that our products are safe in transit and delivery with First Choice Shipping.
Would definitely recommend using First Choice Shipping!",2020-11-05T20:53:38.000Z,1,0,Shakir Mughal,5.0,2021-05-28 13:10:19.350571,2021-05-28 13:10:23.672912,First Choice Shipping,Trustpilot
47,5fa1a6245e693f06f8790ff6,It was a pleasure to speak to Henny,US,"It was a pleasure to speak to Henny. Calls and emails were answered promptly and she was very patient and considerate!
Thank you for the great service!",2020-11-03T18:49:08.000Z,1,0,Chany Glatzer,5.0,2021-05-28 13:10:23.672912,2021-05-28 13:10:24.990785,First Choice Shipping,Trustpilot
48,5fa06bca5e693f06f8782c05,Thank you Henny,US,"Thank you Henny, you are a real pleasure!
Your clear and prompt response was a real help!",2020-11-02T20:27:54.000Z,1,0,YOSSIE Reiner,5.0,2021-05-28 13:10:24.990785,2021-05-28 13:10:26.316861,First Choice Shipping,Trustpilot
49,5fa0596b5e693f06f8781a71,I have been using first choice shipping…,US,"I have been using first choice shipping for over 7 years! Always had great experience and a pleasure to work with!
Excellent support team! Customer service is top of the line! Always there to help with quick response time!
Very easy to navigate website
I would definitely recommend first choice shipping for all your shipping and freight needs!
Ty",2020-11-02T19:09:31.000Z,1,1,Shaindy Spielman,5.0,2021-05-28 13:10:26.316861,2021-05-28 13:10:27.688767,First Choice Shipping,Trustpilot
50,5f9e98365e693f06f876e135,Excellent customer service and very…,US,Excellent customer service and very easy platform to navigate,2020-11-01T11:12:54.000Z,2,0,Joseph,5.0,2021-05-28 13:10:27.688767,2021-05-28 13:10:30.026001,First Choice Shipping,Trustpilot
51,5f9c8ec25e693f06a001d3f8,Seems to work well for me,US,Seems to work well for me. Haven't had any problems so far.,2020-10-30T22:08:02.000Z,1,0,Arlette,5.0,2021-05-28 13:10:30.026001,2021-05-28 13:10:30.368655,First Choice Shipping,Trustpilot
52,5f9c55e05e693f06f875e3f0,Quick response,US,Quick response. Emails are handled promptly and timely. Any question that is asked is researched with a timely response.,2020-10-30T18:05:20.000Z,1,0,Randy Warnke,5.0,2021-05-28 13:10:30.368655,2021-05-28 13:10:33.683291,First Choice Shipping,Trustpilot
53,5f9c2a4f5e693f06f875b56c,always a pleasure to work with,US,,2020-10-30T14:59:27.000Z,2,0,Jared Ebrahimoff,5.0,2021-05-28 13:10:33.683291,2021-05-28 13:10:38.017870,First Choice Shipping,Trustpilot
54,5f9c146f5e693f06f8759d10,Having been using First Choice for over…,US,"Having been using First Choice for over 4 years.
Zero issues with them. Really happy with their professional services.
Highly recommend.
Thank you First Choice",2020-10-30T13:26:07.000Z,1,0,Ubong,5.0,2021-05-28 13:10:38.017870,2021-05-28 13:10:39.352441,First Choice Shipping,Trustpilot
55,5f9c0d165e693f06a0015c8c,Excellent service,CA,Excellent service. The support team is very helpful. Easy to use platform.,2020-10-30T12:54:46.000Z,2,0,SEBASTIAN,5.0,2021-05-28 13:10:39.352441,2021-05-28 13:10:39.662991,First Choice Shipping,Trustpilot
56,5f9b700a5e693f06f8753c6a,Great website and service!,US,,2020-10-30T01:44:42.000Z,1,0,JOSEPH,5.0,2021-05-28 13:10:39.662991,2021-05-28 13:10:40.882368,First Choice Shipping,Trustpilot
57,5f9b47355e693f06f8752fff,Great job!,GB,Great job! Lovely completed the job in a super professional manner,2020-10-29T22:50:29.000Z,1,0,Nik,5.0,2021-05-28 13:10:40.882368,2021-05-28 13:10:44.218702,First Choice Shipping,Trustpilot
58,5f9b45025e693f06a000f764,Very professional help,US,"Very professional help
Great Company",2020-10-29T22:41:06.000Z,1,0,mikhail,5.0,2021-05-28 13:10:44.218702,2021-05-28 13:10:47.507729,First Choice Shipping,Trustpilot
59,5f9b43ef5e693f06f8752e7b,You have made oversea shipping easy and…,US,You have made oversea shipping easy and cost effective for us. We appreciate your help.,2020-10-29T22:36:31.000Z,1,0,Sunny,5.0,2021-05-28 13:10:47.507729,2021-05-28 13:10:48.749509,First Choice Shipping,Trustpilot
60,5f9b43ed5e693f06f8752e6f,Very Good and helpful!,US,,2020-10-29T22:36:29.000Z,3,0,T. Deal,5.0,2021-05-28 13:10:52.933902,2021-05-28 13:10:53.417693,First Choice Shipping,Trustpilot
61,5f9b368a5e693f06a000efaf,"Great discounted pricing, customer service amazing, and ease of use.",US,"Customer service amazing and platform easy to use! Great discounted shipping.

What more could I ask for shipping boxes and pallets overseas to Amazon from USA.

Great all around!",2020-10-29T21:39:22.000Z,2,0,Scott Naples,5.0,2021-05-28 13:10:53.417693,2021-05-28 13:10:53.905036,First Choice Shipping,Trustpilot
62,5f9b2db95e693f06f875210c,First Choice helped us with bringing…,CA,"First Choice helped us with bringing back our merchandise back from the UK.
the staff were very helpful and the service is excellent.",2020-10-29T21:01:45.000Z,2,0,Vanessa,5.0,2021-05-28 13:10:53.905036,2021-05-28 13:10:56.278446,First Choice Shipping,Trustpilot
63,5f9b2d7f5e693f06f87520e5,Good Service.,US,,2020-10-29T21:00:47.000Z,1,0,Anonymous,5.0,2021-05-28 13:10:56.278446,2021-05-28 13:10:57.582429,First Choice Shipping,Trustpilot
64,5f9b2bd15e693f06a000e843,It’s very easy to use,US,,2020-10-29T20:53:37.000Z,1,0,Leon,5.0,2021-05-28 13:10:57.582429,2021-05-28 13:11:00.864094,First Choice Shipping,Trustpilot
65,5f9b2b0c5e693f06a000e7aa,Great service,US,Great service! Thank you,2020-10-29T20:50:20.000Z,1,0,Jennifer,5.0,2021-05-28 13:11:00.864094,2021-05-28 13:11:04.099969,First Choice Shipping,Trustpilot
66,5f9b2ab25e693f06f8751ee0,Prompt and complete,US,Prompt and complete. Thanks for your help.,2020-10-29T20:48:50.000Z,3,0,Ravi Chandran,5.0,2021-05-28 13:11:04.099969,2021-05-28 13:11:06.349723,First Choice Shipping,Trustpilot
67,5f9b28a45e693f06a000e5e9,Extraordinary helpful,US,"Extraordinary helpful, and patient really was a pleasure to work with your company, Wishing you much success.",2020-10-29T20:40:04.000Z,2,0,Menachem,5.0,2021-05-28 13:11:06.349723,2021-05-28 13:11:06.544823,First Choice Shipping,Trustpilot
68,5f9b26d45e693f06f8751bef,Eight years with First Choice…,US,Doing shipping with First Choice Shipping for the last Eight year and was always satisfied,2020-10-29T20:32:20.000Z,2,0,YEL,5.0,2021-05-28 13:11:06.544823,2021-05-28 13:11:07.813446,First Choice Shipping,Trustpilot
69,5f99e5805e693f06a0fff681,Very quick and knowledgeable service…,AU,Very quick and knowledgeable service highly recommended.,2020-10-28T21:41:20.000Z,1,0,JustGoodKit Australia,5.0,2021-05-28 13:11:07.813446,2021-05-28 13:11:08.028109,First Choice Shipping,Trustpilot
70,5f99bb9e5e693f06a0ffd35a,They know the shipping ins and outs...,US,"This is a very responsive and knowledgeable team. I asked questions to a UPS representative directly and they told me they couldn’t do what I was asking, but First Choice proved them wrong about UPS own shipping process and made it happen. They get the job done for a good price, I’m glad I went with them",2020-10-28T18:42:38.000Z,1,0,Daniel Franks,5.0,2021-05-28 13:11:08.028109,2021-05-28 13:11:09.263275,First Choice Shipping,Trustpilot
71,5f9996355e693f06f873e02b,Excellent service and super fast…,US,Excellent service and super fast support. Overall it has been a pleasure to work with them.,2020-10-28T16:03:01.000Z,2,0,Shawn Chamberlain,5.0,2021-05-28 13:11:09.263275,2021-05-28 13:11:11.536216,First Choice Shipping,Trustpilot
72,5f9991875e693f06a0ffa35d,Excellent rates coupled with…,US,"Excellent rates coupled with exceptional service. Chavie and Alex have been polite, prompt and service oriented. Shipping both air and sea freight has been straightforward. Will continue to use their services.",2020-10-28T15:43:03.000Z,1,0,Donna G.,5.0,2021-05-28 13:11:11.536216,2021-05-28 13:11:14.786556,First Choice Shipping,Trustpilot
73,5f95bb5f798e6f04a41d1a1c,Great Customer Service,US,Great Customer Service! All of the staff was kind and with a quick response. Always informed of any changes. International package delivered as promised. Would definitely use again!! 5 Stars!!,2020-10-25T17:52:31.000Z,1,0,Kathleen,5.0,2021-05-28 13:11:14.786556,2021-05-28 13:11:15.107093,First Choice Shipping,Trustpilot
74,5f92f8ee798e6f0aa0acd269,Been using for years,US,"Great discounts on shipping from UPS, Fedex, DHL, etc and great customer service when you need it.",2020-10-23T15:38:22.000Z,1,0,Kurt,5.0,2021-05-28 13:11:15.107093,2021-05-28 13:11:18.336208,First Choice Shipping,Trustpilot
75,5f92e427798e6f04a41ba772,Simple,US,"Simple, fast, and clean.Great customer service",2020-10-23T14:09:43.000Z,1,0,Nico,5.0,2021-05-28 13:11:18.336208,2021-05-28 13:11:18.542874,First Choice Shipping,Trustpilot
76,5f92de18798e6f0aa0acb405,Great service and grea prices,US,,2020-10-23T13:43:52.000Z,1,0,Joseph,5.0,2021-05-28 13:11:18.542874,2021-05-28 13:11:19.796244,First Choice Shipping,Trustpilot
77,5f92c816798e6f04a41b880b,Great Experience!,US,They are great company to work with.,2020-10-23T12:09:58.000Z,1,0,michael,5.0,2021-05-28 13:11:19.796244,2021-05-28 13:11:24.057375,First Choice Shipping,Trustpilot
78,5f9284f4798e6f04a41b493b,A great company to work with,NO,A great company to work with. Very simple to schedule the shipping service and the price is competitive. The whole logistic process is seamless. Chavie from the customer support has always offered her assistance beyond my expectation and I really appreciate their work and attitude!,2020-10-23T07:23:32.000Z,1,0,Anna Zhao,5.0,2021-05-28 13:11:24.057375,2021-05-28 13:11:28.259521,First Choice Shipping,Trustpilot
79,5f926b53798e6f0aa0ac4fe3,Excellent and Exceptional,US,Excellent and Exceptional. We can't wait to ship to all of the FBA warehouses soon overseas.,2020-10-23T05:34:11.000Z,1,0,Babak,5.0,2021-05-28 13:11:28.259521,2021-05-28 13:11:29.484348,First Choice Shipping,Trustpilot
80,5f924e96798e6f0aa0ac494b,Best of the Best in the industry!!,US,"Best of the Best in the industry!!

If you want to ship to amazon all over the world first choice is your choice!!",2020-10-23T03:31:34.000Z,1,0,Ephraim Ausch,5.0,2021-05-28 13:11:33.602688,2021-05-28 13:11:37.036602,First Choice Shipping,Trustpilot
81,5f92374c798e6f0aa0ac44d5,Great customer service!,CA,,2020-10-23T01:52:12.000Z,1,0,Shaina,5.0,2021-05-28 13:11:37.036602,2021-05-28 13:11:39.446343,First Choice Shipping,Trustpilot
82,5f92207b798e6f0aa0ac3f4a,"Horrible platform full of glitches, every shipment has issues",US,"Every time I create a shipment I need to call you guys at least 3times. You have the worst platform imaginable. No matter how many timesI complain it never gets fixed. Every time a new unpleasant surprise. Just an example: two days ago I created a shipment US to UK. I scheduled the pickup for the next morning. FedEx never came by. I called today and talked directly to someone at FirstChoice. She said sorry and scheduled a newFedEx pickup reassuring me that it will get picked up today. I hung up the phone and 2 minutes later I get a call from FedEx that the pick up scheduled was completely missing the address. It only had the city of Wellington, CO. How in the world do you guys function and retain customers???",2020-10-23T00:14:51.000Z,3,0,Bogdan Popa,1.0,2021-05-28 13:11:39.446343,2021-05-28 13:11:40.887106,First Choice Shipping,Trustpilot
83,5f9214c1798e6f04a41b276a,Great all,US,Great all the way around,2020-10-22T23:24:49.000Z,1,0,Jose,5.0,2021-05-28 13:11:40.887106,2021-05-28 13:11:41.283147,First Choice Shipping,Trustpilot
84,5f921087798e6f0aa0ac38c5,Great customer service!,US,,2020-10-22T23:06:47.000Z,1,0,r t,5.0,2021-05-28 13:11:41.283147,2021-05-28 13:11:42.524687,First Choice Shipping,Trustpilot
85,5f920d2f798e6f0aa0ac37c0,Excellent service,US,,2020-10-22T22:52:31.000Z,1,0,MANOJ,5.0,2021-05-28 13:11:42.524687,2021-05-28 13:11:44.822562,First Choice Shipping,Trustpilot
86,5f920bcf798e6f0aa0ac3744,Easy to work with and good to save…,US,Easy to work with and good to save money with bulk shipping.,2020-10-22T22:46:39.000Z,1,0,mark,4.0,2021-05-28 13:11:44.822562,2021-05-28 13:11:46.098325,First Choice Shipping,Trustpilot
87,5f91f2ef798e6f0aa0ac2bb5,First Choice is simply an incredible…,US,First Choice is simply an incredible company. If I get stuck I call - they are knowledgeable and patient - and their system is state of the art. I highly recommend them -,2020-10-22T21:00:31.000Z,4,0,Simon,5.0,2021-05-28 13:11:46.098325,2021-05-28 13:11:48.336899,First Choice Shipping,Trustpilot
88,5f91f264798e6f04a41b17e3,Great Service!,US,Great Service! Easy to work with!,2020-10-22T20:58:12.000Z,2,0,customer,5.0,2021-05-28 13:11:48.336899,2021-05-28 13:11:51.586609,First Choice Shipping,Trustpilot
89,5f91eea1798e6f04a41b1580,"Great Rates, Great Service.",US,Great rates to ship internationally for Amazon. Takes a lot of the customs work off our shoulders. Very responsive to any issues that come up.,2020-10-22T20:42:09.000Z,1,0,Tyson M,5.0,2021-05-28 13:11:51.586609,2021-05-28 13:11:54.884806,First Choice Shipping,Trustpilot
90,5f91ee5e798e6f0aa0ac28ce,Although I have been using First Choice since the start of my company....,US,"1. Surprised by the Japan Customs stoppage and subsequent paperwork and delay in shipping.
2. Lack of response on VAT or GST invoices for shipments to Canada and Japan. I have asked several times and still do not have resolution. This is a must have to continue doing business.
3. Difficulty in getting invoice details (VAT charges vs. Shipping related charges) aligned with payments. It takes me manually looking at three reports from you website to get this information. Required for Financial accounting.",2020-10-22T20:41:02.000Z,1,0,Edward,2.0,2021-05-28 13:11:54.884806,2021-05-28 13:11:55.074093,First Choice Shipping,Trustpilot
91,5f91ede8798e6f0aa0ac2882,Easy shipping experience!,GB,,2020-10-22T20:39:04.000Z,4,0,Daver Ltd.,5.0,2021-05-28 13:11:55.074093,2021-05-28 13:11:58.314544,First Choice Shipping,Trustpilot
92,5f91ec6d798e6f0aa0ac277b,amazing company,US,amazing company!!!,2020-10-22T20:32:45.000Z,1,0,M. Y.,5.0,2021-05-28 13:11:58.315542,2021-05-28 13:12:01.581875,First Choice Shipping,Trustpilot
93,5f91ec12798e6f0aa0ac273b,Excellent!!!!!!!!,GB,Excellent!!!!!!!!111,2020-10-22T20:31:14.000Z,1,0,Esti,5.0,2021-05-28 13:12:01.581875,2021-05-28 13:12:02.802838,First Choice Shipping,Trustpilot
94,5f91ebf8798e6f0aa0ac2729,Best service,US,Best service!!,2020-10-22T20:30:48.000Z,1,0,SH,5.0,2021-05-28 13:12:02.802838,2021-05-28 13:12:04.061652,First Choice Shipping,Trustpilot
95,5f91ebe8798e6f0aa0ac271c,Excellent customer service and easy to…,US,Excellent customer service and easy to use shipping/dashboard.,2020-10-22T20:30:32.000Z,1,0,John H. OmniShaver,5.0,2021-05-28 13:12:04.061652,2021-05-28 13:12:05.319389,First Choice Shipping,Trustpilot
96,5f91ea95798e6f0aa0ac2627,Best of the best,US,,2020-10-22T20:24:53.000Z,2,0,Kim,5.0,2021-05-28 13:12:05.319389,2021-05-28 13:12:05.491627,First Choice Shipping,Trustpilot
97,5f91ea86798e6f04a41b1293,y'all are great,US,y'all are great. very helpful always honest and upfront. anytime there's an issue someone's always happy to help resolve it. It's been nothing but a pleasure working with firstchoice,2020-10-22T20:24:38.000Z,1,0,arash,5.0,2021-05-28 13:12:05.491627,2021-05-28 13:12:05.732210,First Choice Shipping,Trustpilot
98,5f91ea44798e6f04a41b1269,Great service as always,GB,,2020-10-22T20:23:32.000Z,1,0,julie H daniels,5.0,2021-05-28 13:12:05.732210,2021-05-28 13:12:08.975591,First Choice Shipping,Trustpilot
99,5f91ea0d798e6f04a41b123b,Very supportive and I needed it..,US,Very supportive and I needed it..! Their follow up is great and they explain every step.,2020-10-22T20:22:37.000Z,1,0,GB,5.0,2021-05-28 13:12:08.975591,2021-05-28 13:12:09.186372,First Choice Shipping,Trustpilot
